bilet	vopros	order_number	user_count	correct
5	5	11	395	382
5	5	12	313	302
5	5	13	267	261
5	5	14	220	216
5	5	15	177	172
5	6	1	14501	10128
5	6	2	7115	6003
5	6	3	4461	3906
5	6	4	3037	2698
5	6	5	2182	1966
5	6	6	1664	1505
5	6	7	1273	1149
5	6	8	977	899
5	6	9	773	700
5	6	10	611	560
5	6	11	481	443
5	6	12	390	362
5	6	13	321	293
5	6	14	271	251
5	6	15	224	202
5	7	1	12883	11292
5	7	2	5941	5574
5	7	3	3510	3342
5	7	4	2318	2208
5	7	5	1622	1539
5	7	6	1168	1110
5	7	7	888	849
5	7	8	671	646
5	7	9	516	498
5	7	10	380	368
5	7	11	298	276
5	7	12	241	225
5	7	13	202	195
5	7	14	166	151
5	7	15	143	133
5	8	1	12767	9656
5	8	2	5898	5194
5	8	3	3503	3117
5	8	4	2324	2116
5	8	5	1665	1544
5	8	6	1211	1107
5	8	7	909	835
5	8	8	672	627
5	8	9	525	496
5	8	10	406	382
5	8	11	322	292
5	8	12	253	238
5	8	13	216	205
5	8	14	177	162
5	8	15	154	147
5	9	1	12702	9815
5	9	2	5832	5199
5	9	3	3411	3107
5	9	4	2244	2067
5	9	5	1590	1486
5	9	6	1144	1072
5	9	7	860	810
5	9	8	650	615
5	9	9	509	483
5	9	10	380	359
5	9	11	291	271
5	9	12	233	225
5	9	13	195	185
5	9	14	158	147
5	9	15	135	130
5	10	1	13401	7637
5	10	2	6634	5309
5	10	3	4171	3516
5	10	4	2927	2524
5	10	5	2138	1883
5	10	6	1592	1383
5	10	7	1229	1098
5	10	8	960	848
5	10	9	742	661
5	10	10	582	509
5	10	11	457	405
5	10	12	380	335
5	10	13	307	274
5	10	14	255	227
5	10	15	215	192
5	11	1	13708	11714
5	11	2	6536	6225
5	11	3	3798	3659
5	11	4	2491	2427
5	11	5	1725	1668
5	11	6	1227	1197
5	11	7	905	886
5	11	8	660	648
5	11	9	511	502
5	11	10	378	370
5	11	11	285	278
5	11	12	238	231
5	11	13	198	192
5	11	14	164	163
5	11	15	131	126
5	12	1	14781	11808
5	12	2	6867	6540
5	12	3	4027	3903
5	12	4	2629	2542
5	12	5	1839	1799
5	12	6	1303	1271
5	12	7	970	946
5	12	8	725	704
5	12	9	566	558
5	12	10	417	406
5	12	11	319	313
5	12	12	254	247
5	12	13	208	205
5	12	14	172	170
5	12	15	140	139
5	13	1	16423	12418
5	13	2	6032	4951
5	13	3	3489	2893
5	13	4	2328	1944
5	13	5	1669	1385
5	13	6	1210	1032
5	13	7	913	766
5	13	8	694	593
5	13	9	542	474
5	13	10	421	365
5	13	11	327	282
5	13	12	267	239
5	13	13	223	195
5	13	14	187	166
5	13	15	159	137
5	14	1	16287	13787
5	14	2	5876	5398
5	14	3	3248	2985
5	14	4	2082	1928
5	14	5	1437	1312
5	14	6	999	922
5	14	7	733	666
5	14	8	576	528
5	14	9	436	409
5	14	10	311	280
5	14	11	252	219
5	14	12	207	179
5	14	13	168	151
5	14	14	140	123
5	14	15	122	105
5	15	1	16262	13917
5	15	2	5861	5497
5	15	3	3242	3059
5	15	4	2037	1925
5	15	5	1392	1316
5	15	6	966	914
5	15	7	695	662
5	15	8	527	503
5	15	9	407	390
5	15	10	291	280
5	15	11	234	221
5	15	12	192	185
5	15	13	157	144
5	15	14	129	117
5	15	15	112	104
5	16	1	14379	13226
5	16	2	6602	6454
5	16	3	3655	3602
5	16	4	2296	2267
5	16	5	1542	1530
5	16	6	1061	1054
5	16	7	752	746
5	16	8	551	546
5	16	9	417	413
5	16	10	306	304
5	16	11	244	244
5	16	12	200	200
5	16	13	163	163
5	16	14	122	122
5	16	15	99	99
5	17	1	13798	12846
5	17	2	6330	6138
5	17	3	3610	3502
5	17	4	2324	2271
5	17	5	1594	1557
5	17	6	1112	1084
5	17	7	791	772
5	17	8	579	561
5	17	9	426	417
5	17	10	322	309
5	17	11	255	242
5	17	12	208	199
5	17	13	172	164
5	17	14	135	128
5	17	15	116	109
5	18	1	12361	9990
5	18	2	5328	4896
5	18	3	2962	2768
5	18	4	1863	1751
5	18	5	1275	1194
5	18	6	903	849
5	18	7	659	620
5	18	8	475	446
5	18	9	353	333
5	18	10	264	244
5	18	11	211	198
5	18	12	175	167
5	18	13	136	131
5	18	14	109	103
5	18	15	90	83
5	19	1	12340	10995
5	19	2	5264	4934
5	19	3	2866	2742
5	19	4	1771	1702
5	19	5	1167	1117
5	19	6	805	777
5	19	7	583	567
5	19	8	418	397
5	19	9	311	305
5	19	10	228	221
5	19	11	185	181
5	19	12	151	148
5	19	13	128	123
5	19	14	105	101
5	19	15	86	85
5	20	1	12361	8606
5	20	2	5293	4512
5	20	3	2974	2542
5	20	4	1927	1675
5	20	5	1336	1203
5	20	6	962	860
5	20	7	712	653
5	20	8	515	459
5	20	9	396	366
5	20	10	294	279
5	20	11	225	209
5	20	12	179	164
5	20	13	143	134
5	20	14	120	113
5	20	15	103	97
6	1	1	18369	14065
6	1	2	7991	7334
6	1	3	4738	4472
6	1	4	3205	3036
6	1	5	2304	2181
6	1	6	1692	1607
6	1	7	1275	1217
6	1	8	965	923
6	1	9	732	710
6	1	10	569	548
6	1	11	464	450
6	1	12	364	350
6	1	13	300	288
6	1	14	236	228
6	1	15	189	186
6	2	1	18273	13423
6	2	2	6585	5795
6	2	3	3853	3500
6	2	4	2568	2348
6	2	5	1847	1696
6	2	6	1329	1235
6	2	7	1002	913
6	2	8	754	690
6	2	9	574	523
6	2	10	449	413
6	2	11	351	322
6	2	12	290	258
6	2	13	238	220
6	2	14	200	184
6	2	15	159	142
6	3	1	18039	11059
6	3	2	6573	5389
6	3	3	3942	3466
6	3	4	2699	2417
6	3	5	1939	1751
6	3	6	1439	1316
6	3	7	1071	989
6	3	8	823	777
6	3	9	633	588
6	3	10	495	461
6	3	11	398	382
6	3	12	323	302
6	3	13	258	247
6	3	14	204	193
6	3	15	170	165
6	4	1	17732	15010
6	4	2	6320	5925
6	4	3	3530	3372
6	4	4	2269	2201
6	4	5	1561	1512
6	4	6	1132	1105
6	4	7	838	822
6	4	8	616	594
6	4	9	465	451
6	4	10	360	352
6	4	11	286	278
6	4	12	232	227
6	4	13	196	192
6	4	14	153	153
6	4	15	119	118
6	5	1	14062	11703
6	5	2	6447	6021
6	5	3	3678	3518
6	5	4	2364	2268
6	5	5	1632	1576
6	5	6	1142	1101
6	5	7	829	809
6	5	8	631	617
6	5	9	482	472
6	5	10	382	372
6	5	11	303	292
6	5	12	240	237
6	5	13	198	194
6	5	14	164	162
6	5	15	129	126
6	6	1	13731	11229
6	6	2	6518	5936
6	6	3	3748	3433
6	6	4	2509	2337
6	6	5	1731	1598
6	6	6	1278	1200
6	6	7	948	895
6	6	8	706	666
6	6	9	551	524
6	6	10	426	408
6	6	11	326	313
6	6	12	261	249
6	6	13	217	206
6	6	14	176	169
6	6	15	137	129
6	7	1	12282	11571
6	7	2	5377	5254
6	7	3	2886	2828
6	7	4	1767	1741
6	7	5	1199	1180
6	7	6	841	833
6	7	7	594	585
6	7	8	437	434
6	7	9	337	332
6	7	10	258	254
6	7	11	198	196
6	7	12	161	160
6	7	13	127	125
6	7	14	107	104
6	7	15	84	82
6	8	1	12148	11695
6	8	2	5321	5276
6	8	3	2842	2823
6	8	4	1733	1726
6	8	5	1176	1169
6	8	6	825	825
6	8	7	572	572
6	8	8	430	430
6	8	9	328	328
6	8	10	248	248
6	8	11	193	193
6	8	12	155	155
6	8	13	126	126
6	8	14	103	103
6	8	15	81	81
6	9	1	12148	10556
6	9	2	5309	4881
6	9	3	2881	2657
6	9	4	1780	1636
6	9	5	1234	1131
6	9	6	882	817
6	9	7	635	579
6	9	8	483	446
6	9	9	368	340
6	9	10	279	253
6	9	11	215	199
6	9	12	171	162
6	9	13	138	126
6	9	14	122	116
6	9	15	97	88
6	10	1	12871	11480
6	10	2	6090	5916
6	10	3	3433	3359
6	10	4	2183	2138
6	10	5	1519	1499
6	10	6	1071	1057
6	10	7	757	749
6	10	8	544	536
6	10	9	405	401
6	10	10	315	310
6	10	11	240	238
6	10	12	182	175
6	10	13	153	151
6	10	14	127	125
6	10	15	96	96
6	11	1	13265	12653
6	11	2	6116	5838
6	11	3	3393	3256
6	11	4	2171	2067
6	11	5	1486	1419
6	11	6	1038	980
6	11	7	738	702
6	11	8	547	523
6	11	9	405	387
6	11	10	319	301
6	11	11	244	226
6	11	12	198	188
6	11	13	161	151
6	11	14	135	129
6	11	15	106	103
6	12	1	14345	12088
6	12	2	6459	5816
6	12	3	3665	3342
6	12	4	2377	2176
6	12	5	1651	1505
6	12	6	1172	1083
6	12	7	852	775
6	12	8	638	586
6	12	9	477	446
6	12	10	361	332
6	12	11	282	259
6	12	12	218	193
6	12	13	176	165
6	12	14	155	142
6	12	15	126	121
6	13	1	16360	10150
6	13	2	5818	4948
6	13	3	3226	2842
6	13	4	2018	1785
6	13	5	1417	1250
6	13	6	1010	923
6	13	7	727	653
6	13	8	549	499
6	13	9	410	364
6	13	10	319	288
6	13	11	241	217
6	13	12	189	173
6	13	13	154	134
6	13	14	129	117
6	13	15	102	82
6	14	1	15771	15086
6	14	2	5408	5319
6	14	3	2761	2727
6	14	4	1657	1634
6	14	5	1116	1101
6	14	6	766	755
6	14	7	525	513
6	14	8	392	382
6	14	9	280	277
6	14	10	203	202
6	14	11	157	153
6	14	12	124	122
6	14	13	98	98
6	14	14	86	85
6	14	15	72	70
6	15	1	15724	15520
6	15	2	5376	5361
6	15	3	2731	2726
6	15	4	1616	1613
6	15	5	1076	1072
6	15	6	737	736
6	15	7	508	507
6	15	8	380	380
6	15	9	275	274
6	15	10	200	200
6	15	11	151	151
6	15	12	124	124
6	15	13	97	96
6	15	14	81	81
6	15	15	66	66
6	16	1	13809	12424
6	16	2	6262	5928
6	16	3	3358	3225
6	16	4	2053	1975
6	16	5	1367	1308
6	16	6	923	888
6	16	7	645	615
6	16	8	464	439
6	16	9	359	345
6	16	10	271	257
6	16	11	207	203
6	16	12	161	156
6	16	13	126	122
6	16	14	104	98
6	16	15	79	79
6	17	1	12921	9048
6	17	2	5967	5267
6	17	3	3408	3110
6	17	4	2260	2101
6	17	5	1578	1504
6	17	6	1121	1077
6	17	7	784	739
6	17	8	577	549
6	17	9	437	416
6	17	10	322	310
6	17	11	250	242
6	17	12	197	192
6	17	13	159	149
6	17	14	127	121
6	17	15	106	101
6	18	1	12127	10744
6	18	2	4924	4705
6	18	3	2507	2435
6	18	4	1488	1452
6	18	5	992	978
6	18	6	673	654
6	18	7	451	444
6	18	8	318	313
6	18	9	237	233
6	18	10	170	168
6	18	11	128	122
6	18	12	103	101
6	18	13	86	84
6	18	14	66	65
6	18	15	54	53
6	19	1	11987	9657
6	19	2	4913	4393
6	19	3	2567	2302
6	19	4	1605	1454
6	19	5	1105	1014
6	19	6	770	690
6	19	7	533	480
6	19	8	386	352
6	19	9	294	259
6	19	10	207	185
6	19	11	165	142
6	19	12	141	127
6	19	13	106	97
6	19	14	83	77
6	19	15	70	61
6	20	1	11943	11453
6	20	2	4792	4692
6	20	3	2395	2339
6	20	4	1411	1393
6	20	5	928	910
6	20	6	611	605
6	20	7	409	403
6	20	8	295	290
6	20	9	216	212
6	20	10	164	164
6	20	11	127	125
6	20	12	104	104
6	20	13	82	81
6	20	14	61	61
6	20	15	50	48
7	1	1	17855	15904
7	1	2	8175	7799
7	1	3	5041	4874
7	1	4	3556	3428
7	1	5	2602	2514
7	1	6	1936	1888
7	1	7	1445	1387
7	1	8	1130	1098
7	1	9	859	823
7	1	10	682	667
7	1	11	543	525
7	1	12	443	428
7	1	13	377	365
7	1	14	304	292
7	1	15	254	243
7	2	1	17583	11163
7	2	2	7023	5652
7	2	3	4628	4060
7	2	4	3351	2982
7	2	5	2469	2224
7	2	6	1812	1636
7	2	7	1362	1234
7	2	8	1054	961
7	2	9	826	749
7	2	10	634	578
7	2	11	510	467
7	2	12	432	400
7	2	13	354	327
7	2	14	286	266
7	2	15	245	229
7	3	1	17595	12197
7	3	2	6853	6010
7	3	3	4334	3999
7	3	4	3070	2844
7	3	5	2221	2036
7	3	6	1601	1503
7	3	7	1220	1134
7	3	8	919	863
7	3	9	694	654
7	3	10	541	505
7	3	11	435	409
7	3	12	362	331
7	3	13	294	281
7	3	14	232	222
7	3	15	199	195
7	4	1	14049	10178
7	4	2	6543	5724
7	4	3	4125	3762
7	4	4	2955	2725
7	4	5	2083	1913
7	4	6	1514	1394
7	4	7	1156	1076
7	4	8	887	821
7	4	9	670	629
7	4	10	530	506
7	4	11	417	389
7	4	12	351	323
7	4	13	279	261
7	4	14	232	218
7	4	15	194	186
7	5	1	13731	12616
7	5	2	6770	6417
7	5	3	4154	3989
7	5	4	2866	2761
7	5	5	2029	1955
7	5	6	1417	1367
7	5	7	1042	1016
7	5	8	798	774
7	5	9	607	594
7	5	10	481	474
7	5	11	380	371
7	5	12	313	307
7	5	13	248	243
7	5	14	201	196
7	5	15	167	166
7	6	1	13445	6375
7	6	2	7018	4840
7	6	3	4663	3411
7	6	4	3433	2516
7	6	5	2582	1976
7	6	6	2000	1546
7	6	7	1581	1249
7	6	8	1261	1004
7	6	9	1004	807
7	6	10	821	650
7	6	11	675	522
7	6	12	573	451
7	6	13	487	380
7	6	14	414	335
7	6	15	337	284
7	7	1	11944	9779
7	7	2	5760	5256
7	7	3	3483	3264
7	7	4	2341	2207
7	7	5	1595	1510
7	7	6	1130	1088
7	7	7	817	781
7	7	8	608	582
7	7	9	460	443
7	7	10	360	338
7	7	11	291	279
7	7	12	235	226
7	7	13	185	181
7	7	14	155	147
7	7	15	126	121
7	8	1	11844	9511
7	8	2	5696	5236
7	8	3	3395	3213
7	8	4	2271	2174
7	8	5	1528	1461
7	8	6	1093	1053
7	8	7	782	765
7	8	8	574	573
7	8	9	431	423
7	8	10	344	341
7	8	11	275	271
7	8	12	215	212
7	8	13	174	173
7	8	14	140	139
7	8	15	110	107
7	9	1	11276	9379
7	9	2	5642	5244
7	9	3	3416	3248
7	9	4	2245	2150
7	9	5	1487	1436
7	9	6	1062	1032
7	9	7	767	740
7	9	8	561	550
7	9	9	418	402
7	9	10	325	320
7	9	11	266	261
7	9	12	215	207
7	9	13	176	171
7	9	14	145	140
7	9	15	120	119
7	10	1	12422	10203
7	10	2	6376	5933
7	10	3	3907	3640
7	10	4	2630	2491
7	10	5	1791	1687
7	10	6	1292	1226
7	10	7	934	886
7	10	8	691	653
7	10	9	523	508
7	10	10	391	369
7	10	11	325	311
7	10	12	259	247
7	10	13	202	187
7	10	14	167	153
7	10	15	142	134
7	11	1	12741	8957
7	11	2	6454	5194
7	11	3	4073	3426
7	11	4	2825	2428
7	11	5	1995	1726
7	11	6	1512	1309
7	11	7	1135	989
7	11	8	853	751
7	11	9	633	554
7	11	10	487	429
7	11	11	383	331
7	11	12	319	283
7	11	13	251	222
7	11	14	208	187
7	11	15	180	163
7	12	1	13810	8795
7	12	2	6758	5510
7	12	3	4192	3591
7	12	4	2894	2510
7	12	5	2100	1845
7	12	6	1577	1397
7	12	7	1177	1056
7	12	8	897	807
7	12	9	691	617
7	12	10	555	514
7	12	11	434	398
7	12	12	341	323
7	12	13	274	250
7	12	14	219	199
7	12	15	182	170
7	13	1	15316	11775
7	13	2	5801	5065
7	13	3	3376	2992
7	13	4	2180	1953
7	13	5	1497	1354
7	13	6	1055	963
7	13	7	767	697
7	13	8	573	531
7	13	9	441	409
7	13	10	352	321
7	13	11	276	254
7	13	12	211	199
7	13	13	162	148
7	13	14	124	117
7	13	15	107	102
7	14	1	15344	13767
7	14	2	5674	5352
7	14	3	3182	3016
7	14	4	1978	1873
7	14	5	1321	1250
7	14	6	896	856
7	14	7	622	592
7	14	8	464	441
7	14	9	347	338
7	14	10	270	257
7	14	11	212	200
7	14	12	162	154
7	14	13	129	125
7	14	14	104	100
7	14	15	88	83
7	15	1	12292	8844
7	15	2	5593	4601
7	15	3	3269	2755
7	15	4	2157	1808
7	15	5	1526	1301
7	15	6	1115	964
7	15	7	812	687
7	15	8	620	530
7	15	9	482	417
7	15	10	376	309
7	15	11	303	261
7	15	12	241	200
7	15	13	193	165
7	15	14	163	139
7	15	15	134	118
7	16	1	13304	9894
7	16	2	6468	6066
7	16	3	3663	3528
7	16	4	2374	2297
7	16	5	1611	1553
7	16	6	1096	1069
7	16	7	760	740
7	16	8	550	535
7	16	9	422	417
7	16	10	326	318
7	16	11	260	255
7	16	12	196	190
7	16	13	143	138
7	16	14	115	110
7	16	15	89	88
7	17	1	12398	8987
7	17	2	6143	5634
7	17	3	3634	3386
7	17	4	2420	2257
7	17	5	1695	1607
7	17	6	1228	1142
7	17	7	873	832
7	17	8	651	622
7	17	9	496	468
7	17	10	366	350
7	17	11	283	268
7	17	12	221	208
7	17	13	172	163
7	17	14	141	131
7	17	15	113	105
7	18	1	11428	8746
7	18	2	5134	4664
7	18	3	2843	2637
7	18	4	1796	1698
7	18	5	1197	1134
7	18	6	839	809
7	18	7	571	546
7	18	8	406	388
7	18	9	308	295
7	18	10	234	227
7	18	11	180	172
7	18	12	130	127
7	18	13	99	94
7	18	14	76	76
7	18	15	60	60
7	19	1	11471	10573
7	19	2	5062	4793
7	19	3	2743	2601
7	19	4	1693	1616
7	19	5	1108	1059
7	19	6	760	732
7	19	7	497	487
7	19	8	368	360
7	19	9	274	267
7	19	10	206	201
7	19	11	164	162
7	19	12	119	116
7	19	13	90	88
7	19	14	69	68
7	19	15	53	51
7	20	1	10291	8763
7	20	2	4901	4587
7	20	3	2678	2524
7	20	4	1677	1605
7	20	5	1109	1058
7	20	6	746	708
7	20	7	494	467
7	20	8	355	339
7	20	9	269	256
7	20	10	209	199
7	20	11	158	150
7	20	12	123	115
7	20	13	84	78
7	20	14	63	60
7	20	15	56	54
8	1	1	16904	16325
8	1	2	7638	7553
8	1	3	4538	4499
8	1	4	3107	3096
8	1	5	2241	2222
8	1	6	1657	1648
8	1	7	1233	1223
8	1	8	917	912
8	1	9	712	711
8	1	10	557	556
8	1	11	452	452
8	1	12	349	349
8	1	13	276	276
8	1	14	235	235
8	1	15	191	191
8	2	1	13257	10192
8	2	2	6271	5622
8	2	3	3952	3622
8	2	4	2793	2587
8	2	5	1974	1854
8	2	6	1448	1379
8	2	7	1091	1036
8	2	8	823	783
8	2	9	640	616
8	2	10	504	486
8	2	11	397	377
8	2	12	321	314
8	2	13	259	251
8	2	14	210	201
8	2	15	174	170
8	3	1	13217	5950
8	3	2	6478	4286
8	3	3	4428	3333
8	3	4	3326	2551
8	3	5	2531	1985
8	3	6	1977	1592
8	3	7	1527	1196
8	3	8	1245	1011
8	3	9	1011	815
8	3	10	831	675
8	3	11	680	551
8	3	12	556	446
8	3	13	467	378
8	3	14	402	327
8	3	15	343	281
8	4	1	12797	11248
8	4	2	5967	5766
8	4	3	3638	3566
8	4	4	2426	2389
8	4	5	1660	1637
8	4	6	1179	1163
8	4	7	850	835
8	4	8	652	644
8	4	9	507	500
8	4	10	398	393
8	4	11	301	298
8	4	12	239	237
8	4	13	200	198
8	4	14	165	163
8	4	15	137	137
8	5	1	13480	11796
8	5	2	6527	6237
8	5	3	3945	3835
8	5	4	2602	2544
8	5	5	1770	1733
8	5	6	1250	1223
8	5	7	885	871
8	5	8	688	676
8	5	9	529	524
8	5	10	420	415
8	5	11	330	320
8	5	12	253	252
8	5	13	215	209
8	5	14	174	172
8	5	15	145	145
8	6	1	12612	8444
8	6	2	6586	5272
8	6	3	4131	3442
8	6	4	2908	2439
8	6	5	2116	1814
8	6	6	1608	1403
8	6	7	1189	1043
8	6	8	945	849
8	6	9	730	661
8	6	10	572	507
8	6	11	469	416
8	6	12	378	342
8	6	13	307	276
8	6	14	257	224
8	6	15	215	192
8	7	1	10011	8842
8	7	2	5224	4912
8	7	3	3099	2951
8	7	4	2046	1967
8	7	5	1369	1301
8	7	6	990	964
8	7	7	678	657
8	7	8	528	509
8	7	9	399	387
8	7	10	318	309
8	7	11	240	232
8	7	12	185	182
8	7	13	155	149
8	7	14	132	128
8	7	15	108	105
8	8	1	9994	6309
8	8	2	5277	4425
8	8	3	3216	2739
8	8	4	2204	1930
8	8	5	1523	1290
8	8	6	1114	955
8	8	7	807	700
8	8	8	639	564
8	8	9	498	424
8	8	10	404	348
8	8	11	316	273
8	8	12	251	223
8	8	13	210	177
8	8	14	176	161
8	8	15	145	124
8	9	1	9760	9299
8	9	2	5063	4933
8	9	3	2871	2790
8	9	4	1853	1819
8	9	5	1223	1202
8	9	6	861	844
8	9	7	607	592
8	9	8	460	449
8	9	9	338	334
8	9	10	256	252
8	9	11	195	193
8	9	12	156	155
8	9	13	133	130
8	9	14	112	112
8	9	15	93	93
8	10	1	11855	7228
8	10	2	6137	4871
8	10	3	3873	3193
8	10	4	2750	2309
8	10	5	2013	1665
8	10	6	1506	1260
8	10	7	1135	967
8	10	8	891	755
8	10	9	672	580
8	10	10	518	444
8	10	11	417	357
8	10	12	342	303
8	10	13	275	242
8	10	14	234	204
8	10	15	196	177
8	11	1	11987	11049
8	11	2	5957	5687
8	11	3	3452	3280
8	11	4	2284	2185
8	11	5	1521	1452
8	11	6	1075	1020
8	11	7	765	740
8	11	8	544	518
8	11	9	400	387
8	11	10	311	299
8	11	11	242	231
8	11	12	199	195
8	11	13	166	159
8	11	14	144	136
8	11	15	115	113
8	12	1	13050	9917
8	12	2	6322	5890
8	12	3	3724	3535
8	12	4	2489	2397
8	12	5	1725	1663
8	12	6	1206	1186
8	12	7	854	832
8	12	8	629	613
8	12	9	461	455
8	12	10	335	331
8	12	11	263	255
8	12	12	212	208
8	12	13	166	162
8	12	14	135	134
8	12	15	116	115
8	13	1	11647	9107
8	13	2	5278	4902
8	13	3	2998	2842
8	13	4	1925	1843
8	13	5	1276	1239
8	13	6	906	877
8	13	7	630	618
8	13	8	454	444
8	13	9	323	315
8	13	10	245	239
8	13	11	192	189
8	13	12	152	150
8	13	13	121	118
8	13	14	102	99
8	13	15	83	83
8	14	1	11534	10960
8	14	2	5140	5047
8	14	3	2848	2809
8	14	4	1778	1744
8	14	5	1140	1125
8	14	6	807	799
8	14	7	543	537
8	14	8	390	385
8	14	9	280	273
8	14	10	215	214
8	14	11	163	161
8	14	12	130	130
8	14	13	113	111
8	14	14	97	97
8	14	15	78	78
8	15	1	11450	8463
8	15	2	5225	4599
8	15	3	2999	2712
8	15	4	1952	1762
8	15	5	1307	1190
8	15	6	937	846
8	15	7	670	616
8	15	8	508	475
8	15	9	363	334
8	15	10	280	253
8	15	11	214	200
8	15	12	171	156
8	15	13	140	129
8	15	14	117	105
8	15	15	96	91
8	16	1	12608	11626
8	16	2	6076	5958
8	16	3	3320	3262
8	16	4	2091	2068
8	16	5	1370	1355
8	16	6	912	906
8	16	7	614	607
8	16	8	453	450
8	16	9	332	329
8	16	10	250	247
8	16	11	196	194
8	16	12	156	156
8	16	13	122	121
8	16	14	104	104
8	16	15	81	81
8	17	1	11740	6974
8	17	2	5904	4427
8	17	3	3693	2807
8	17	4	2615	2049
8	17	5	1921	1518
8	17	6	1439	1135
8	17	7	1117	900
8	17	8	846	705
8	17	9	676	560
8	17	10	536	436
8	17	11	447	366
8	17	12	376	309
8	17	13	313	260
8	17	14	267	217
8	17	15	227	192
8	18	1	9614	8598
8	18	2	4654	4439
8	18	3	2528	2409
8	18	4	1552	1493
8	18	5	987	936
8	18	6	666	643
8	18	7	468	443
8	18	8	327	317
8	18	9	231	224
8	18	10	183	178
8	18	11	141	136
8	18	12	112	110
8	18	13	97	95
8	18	14	77	75
8	18	15	57	56
8	19	1	9629	6808
8	19	2	4674	4311
8	19	3	2617	2467
8	19	4	1643	1563
8	19	5	1063	1027
8	19	6	723	706
8	19	7	496	478
8	19	8	339	331
8	19	9	247	242
8	19	10	191	184
8	19	11	148	145
8	19	12	116	115
8	19	13	95	94
8	19	14	79	79
8	19	15	55	54
8	20	1	9624	7567
8	20	2	4635	4084
8	20	3	2558	2266
8	20	4	1642	1489
8	20	5	1088	964
8	20	6	752	674
8	20	7	521	470
8	20	8	376	336
8	20	9	279	254
8	20	10	208	191
8	20	11	166	155
8	20	12	123	115
8	20	13	101	93
8	20	14	81	73
8	20	15	64	61
9	1	1	16983	13647
9	1	2	7582	7172
9	1	3	4642	4493
9	1	4	3161	3076
9	1	5	2309	2264
9	1	6	1705	1654
9	1	7	1306	1280
9	1	8	991	961
9	1	9	737	723
9	1	10	580	572
9	1	11	462	453
9	1	12	368	361
9	1	13	303	301
9	1	14	258	255
9	1	15	212	210
9	2	1	12419	11131
9	2	2	5801	5473
9	2	3	3607	3424
9	2	4	2479	2381
9	2	5	1741	1664
9	2	6	1301	1247
9	2	7	975	935
9	2	8	738	714
9	2	9	564	554
9	2	10	449	434
9	2	11	354	343
9	2	12	289	280
9	2	13	236	229
9	2	14	197	191
9	2	15	166	164
9	3	1	12384	10831
9	3	2	5774	5504
9	3	3	3573	3460
9	3	4	2411	2347
9	3	5	1676	1636
9	3	6	1258	1219
9	3	7	936	909
9	3	8	693	673
9	3	9	535	521
9	3	10	428	417
9	3	11	347	339
9	3	12	280	273
9	3	13	232	226
9	3	14	188	183
9	3	15	155	155
9	4	1	12233	6498
9	4	2	5998	4693
9	4	3	3964	3404
9	4	4	2818	2511
9	4	5	2063	1809
9	4	6	1571	1417
9	4	7	1197	1098
9	4	8	931	862
9	4	9	719	659
9	4	10	580	529
9	4	11	461	440
9	4	12	365	346
9	4	13	291	270
9	4	14	241	232
9	4	15	190	182
9	5	1	12689	11182
9	5	2	6194	5880
9	5	3	3723	3586
9	5	4	2481	2398
9	5	5	1720	1665
9	5	6	1224	1187
9	5	7	900	875
9	5	8	689	666
9	5	9	544	531
9	5	10	421	409
9	5	11	334	326
9	5	12	273	271
9	5	13	226	221
9	5	14	184	179
9	5	15	152	149
9	6	1	12384	7804
9	6	2	6425	4865
9	6	3	4119	3228
9	6	4	2909	2318
9	6	5	2170	1704
9	6	6	1651	1325
9	6	7	1289	1031
9	6	8	1020	821
9	6	9	812	670
9	6	10	670	536
9	6	11	556	469
9	6	12	473	385
9	6	13	390	326
9	6	14	335	282
9	6	15	269	218
9	7	1	9480	8321
9	7	2	4944	4570
9	7	3	2962	2775
9	7	4	1938	1833
9	7	5	1334	1263
9	7	6	950	896
9	7	7	686	655
9	7	8	511	488
9	7	9	387	365
9	7	10	307	298
9	7	11	241	229
9	7	12	204	196
9	7	13	167	162
9	7	14	143	137
9	7	15	113	113
9	8	1	9458	8230
9	8	2	4913	4588
9	8	3	2926	2757
9	8	4	1927	1852
9	8	5	1300	1261
9	8	6	933	901
9	8	7	658	629
9	8	8	479	464
9	8	9	376	370
9	8	10	302	294
9	8	11	239	235
9	8	12	195	192
9	8	13	160	156
9	8	14	133	129
9	8	15	103	102
9	9	1	9421	6514
9	9	2	4926	4352
9	9	3	2993	2740
9	9	4	1964	1802
9	9	5	1344	1269
9	9	6	955	890
9	9	7	688	663
9	9	8	511	482
9	9	9	389	361
9	9	10	313	298
9	9	11	251	242
9	9	12	212	203
9	9	13	172	166
9	9	14	128	128
9	9	15	109	106
9	10	1	11469	10327
9	10	2	5819	5518
9	10	3	3435	3288
9	10	4	2268	2170
9	10	5	1574	1507
9	10	6	1112	1070
9	10	7	813	779
9	10	8	598	577
9	10	9	454	432
9	10	10	340	329
9	10	11	263	248
9	10	12	212	207
9	10	13	167	157
9	10	14	142	135
9	10	15	109	105
9	11	1	11849	6958
9	11	2	5963	4329
9	11	3	3768	2806
9	11	4	2651	2018
9	11	5	1957	1539
9	11	6	1492	1148
9	11	7	1139	891
9	11	8	880	679
9	11	9	702	517
9	11	10	567	442
9	11	11	477	381
9	11	12	395	303
9	11	13	326	255
9	11	14	272	227
9	11	15	233	184
9	12	1	12733	8811
